n_features,features,train_rmse,test_mae,test_rmse,test_r2,intercept,coefficients_json
3,feat_median_hh_income|feat_total_population|min_temp_celsius,174.91422018518665,98.0119368138586,148.43569115658224,0.389554649934441,953.4477318090679,"{""feat_median_hh_income"":0.0014245522022710783,""feat_total_population"":-1.9015906218590664e-05,""min_temp_celsius"":10.273050219777303}"
2,feat_median_hh_income|min_temp_celsius,174.92743604183735,98.01856763777958,148.50354957089743,0.3889963836339193,22.431728121225916,"{""feat_median_hh_income"":0.0009334408670463854,""min_temp_celsius"":10.263547758309151}"
2,feat_total_population|min_temp_celsius,175.00098536478268,98.25654609341512,148.87386875580856,0.38594529860704485,-1129.508311780311,"{""feat_total_population"":2.4032795872151863e-05,""min_temp_celsius"":10.24743524266142}"
4,feat_median_hh_income|feat_total_population|min_temp_celsius|unsheltered_homeless,174.90054793907362,98.94897582813697,149.16420706719813,0.3835478670950133,945.3248872977475,"{""feat_median_hh_income"":0.0014285375978051577,""feat_total_population"":-1.882644211824409e-05,""min_temp_celsius"":10.268020347991161,""unsheltered_homeless"":-4.5238941626751706e-05}"
3,feat_median_hh_income|min_temp_celsius|unsheltered_homeless,174.91350153573154,98.96478989848357,149.2405686987207,0.3829165448674543,23.5960147250332,"{""feat_median_hh_income"":0.0009424040822647732,""min_temp_celsius"":10.258565508122787,""unsheltered_homeless"":-4.567028261174307e-05}"
1,min_temp_celsius,175.09706174142417,98.72510073611464,149.36092745516498,0.3819208190144272,96.15560271312584,"{""min_temp_celsius"":10.251302130886708}"
3,feat_total_population|min_temp_celsius|unsheltered_homeless,174.9878016365566,99.19250830420052,149.59703569521093,0.3799651678908309,-1143.2101084652577,"{""feat_total_population"":2.4337176401055896e-05,""min_temp_celsius"":10.242424557278813,""unsheltered_homeless"":-4.4433326700375906e-05}"
4,feat_median_hh_income|feat_total_population|min_temp_celsius|overall_homeless,174.87882985014235,99.5580411116064,149.63101420510674,0.37968347444430206,935.3243051937459,"{""feat_median_hh_income"":0.001432032441654656,""feat_total_population"":-1.8593649533011188e-05,""min_temp_celsius"":10.264810147205042,""overall_homeless"":-5.249765393832305e-05}"
3,feat_median_hh_income|min_temp_celsius|overall_homeless,174.89146554624733,99.57823196387841,149.7099382427623,0.37902892035083036,25.002603712103394,"{""feat_median_hh_income"":0.0009519755178182366,""min_temp_celsius"":10.255453594805108,""overall_homeless"":-5.292328962683621e-05}"
5,feat_median_hh_income|feat_total_population|min_temp_celsius|overall_homeless|unsheltered_homeless,174.70602988325155,99.72711321633916,149.75157042796883,0.3786835060398275,871.0133016842483,"{""feat_median_hh_income"":0.0014449546774666674,""feat_total_population"":-1.7099800405063615e-05,""min_temp_celsius"":10.264344393352411,""overall_homeless"":-0.0007452799498085366,""unsheltered_homeless"":0.0009738213163153074}"
2,feat_unemployment_rate|min_temp_celsius,174.87034147964334,98.60788752417355,149.7938090119994,0.3783329624033307,-199.72974101232072,"{""feat_unemployment_rate"":4677.373802091163,""min_temp_celsius"":10.263637346353828}"
4,feat_median_hh_income|min_temp_celsius|overall_homeless|unsheltered_homeless,174.7167223687638,99.73331734995573,149.81647540489254,0.37814481022911284,33.87626343685653,"{""feat_median_hh_income"":0.0010037446535099697,""min_temp_celsius"":10.255741109291945,""overall_homeless"":-0.0007494144304165798,""unsheltered_homeless"":0.0009790830462385281}"
2,min_temp_celsius|unsheltered_homeless,175.08621876003588,99.59471667631253,150.02222886186172,0.37643556276157175,97.80699928687034,"{""min_temp_celsius"":10.246803778050921,""unsheltered_homeless"":-4.028384661575819e-05}"
3,feat_total_population|min_temp_celsius|overall_homeless,174.96652019722936,99.81085299400338,150.06458246993796,0.3760834291878864,-1158.1930303820313,"{""feat_total_population"":2.4672706608771197e-05,""min_temp_celsius"":10.239169074395997,""overall_homeless"":-5.181808334249661e-05}"
4,feat_total_population|min_temp_celsius|overall_homeless|unsheltered_homeless,174.7953941144684,99.9484118460601,150.1624117561616,0.37526968343472944,-1241.0106016799377,"{""feat_total_population"":2.6548265983408456e-05,""min_temp_celsius"":10.23847516651325,""overall_homeless"":-0.0007413909826659785,""unsheltered_homeless"":0.0009693185530515754}"
2,min_temp_celsius|overall_homeless,175.06759970598895,100.19512762671484,150.473401555605,0.3726793422478315,99.80554854826998,"{""min_temp_celsius"":10.243759977702066,""overall_homeless"":-4.787578639459103e-05}"
2,feat_poverty_rate|min_temp_celsius,174.8161566272304,99.00451257338581,150.5475587089203,0.37206087045260383,-58.74336806931106,"{""feat_poverty_rate"":1201.8297836169513,""min_temp_celsius"":10.287328026794802}"
3,feat_unemployment_rate|min_temp_celsius|unsheltered_homeless,174.85593980183515,99.62543779380317,150.5728707104906,0.3718496982150047,-200.29214152736736,"{""feat_unemployment_rate"":4716.346907327872,""min_temp_celsius"":10.258556430842667,""unsheltered_homeless"":-4.642125964513193e-05}"
3,min_temp_celsius|overall_homeless|unsheltered_homeless,174.91213587684038,100.36422832838346,150.5981719532399,0.37163858025639773,112.00057807708743,"{""min_temp_celsius"":10.243431680032913,""overall_homeless"":-0.0007039344373659024,""unsheltered_homeless"":0.0009226092179572489}"
3,feat_poverty_rate|feat_unemployment_rate|min_temp_celsius,174.81409055914196,99.22745330043293,150.81181620686425,0.3698544811817496,-15.539060257808387,"{""feat_poverty_rate"":1462.4633457207162,""feat_unemployment_rate"":-1214.000838882604,""min_temp_celsius"":10.291939170359791}"
3,feat_unemployment_rate|min_temp_celsius|overall_homeless,174.8333524950408,100.27724346217954,151.0665050678388,0.3677243223390496,-200.7578425395511,"{""feat_unemployment_rate"":4758.29300603456,""min_temp_celsius"":10.255397717012636,""overall_homeless"":-5.365781636870309e-05}"
4,feat_unemployment_rate|min_temp_celsius|overall_homeless|unsheltered_homeless,174.65518629601547,100.34897593053361,151.18254381201865,0.3667526092005339,-202.2554444304316,"{""feat_unemployment_rate"":4988.854525902285,""min_temp_celsius"":10.255609872464317,""overall_homeless"":-0.0007568577038888363,""unsheltered_homeless"":0.0009885095079048376}"
3,feat_poverty_rate|min_temp_celsius|unsheltered_homeless,174.80157529835805,100.02366188497206,151.32767761396406,0.36553620268518916,-57.92597887490993,"{""feat_poverty_rate"":1210.3413304253713,""min_temp_celsius"":10.282368380139541,""unsheltered_homeless"":-4.669969548183366e-05}"
3,feat_median_hh_income|feat_unemployment_rate|min_temp_celsius,174.85723576289217,99.67516236894842,151.4722901882619,0.36432300382452965,-341.40433279366323,"{""feat_median_hh_income"":-0.0007874200051855065,""feat_unemployment_rate"":7900.094232415419,""min_temp_celsius"":10.26180632745626}"
4,feat_poverty_rate|feat_unemployment_rate|min_temp_celsius|unsheltered_homeless,174.79963085292601,100.22860055726774,151.57801807074628,0.3634352871526425,-16.01504562195771,"{""feat_poverty_rate"":1463.1577461974714,""feat_unemployment_rate"":-1177.7528801132714,""min_temp_celsius"":10.28686228419963,""unsheltered_homeless"":-4.650722220292185e-05}"
3,feat_poverty_rate|min_temp_celsius|overall_homeless,174.77906430126419,100.6833380474993,151.82494568912176,0.36135961098737557,-56.84225216559594,"{""feat_poverty_rate"":1218.8531313423732,""min_temp_celsius"":10.279376130168236,""overall_homeless"":-5.371593692377704e-05}"
3,feat_poverty_rate|feat_total_population|min_temp_celsius,174.7931202653409,100.0801284456205,152.03899127088448,0.3595576078612166,824.8948748712544,"{""feat_poverty_rate"":1614.662716016437,""feat_total_population"":-1.8369671324008742e-05,""min_temp_celsius"":10.30265874279121}"
4,feat_poverty_rate|feat_unemployment_rate|min_temp_celsius|overall_homeless,174.77729849808247,100.86860705513897,152.06129437104627,0.35936969687374043,-16.905864905340167,"{""feat_poverty_rate"":1459.7510177400875,""feat_unemployment_rate"":-1122.3837527153592,""min_temp_celsius"":10.283670312192653,""overall_homeless"":-5.350634001532502e-05}"
4,feat_poverty_rate|min_temp_celsius|overall_homeless|unsheltered_homeless,174.6035376910044,101.01443661947299,152.0614982782815,0.35936797876076454,-49.320913664177596,"{""feat_poverty_rate"":1261.169205901759,""min_temp_celsius"":10.28026376323461,""overall_homeless"":-0.0007511213779185437,""unsheltered_homeless"":0.0009804696899366875}"
5,feat_poverty_rate|feat_unemployment_rate|min_temp_celsius|overall_homeless|unsheltered_homeless,174.602864237796,101.1554006480592,152.21756417529457,0.3580522989991002,-24.66963626690864,"{""feat_poverty_rate"":1409.87397157158,""feat_unemployment_rate"":-693.310225962286,""min_temp_celsius"":10.28291421740509,""overall_homeless"":-0.0007493303583751324,""unsheltered_homeless"":0.0009781337485243033}"
4,feat_median_hh_income|feat_unemployment_rate|min_temp_celsius|unsheltered_homeless,174.84302231886468,100.71445548090554,152.2446158760446,0.3578241082472823,-340.9395722902433,"{""feat_median_hh_income"":-0.0007817316328326917,""feat_unemployment_rate"":7915.5301589586215,""min_temp_celsius"":10.25677201942489,""unsheltered_homeless"":-4.6116285491379124e-05}"
4,feat_median_hh_income|feat_unemployment_rate|min_temp_celsius|overall_homeless,174.8205984239173,101.38008886292486,152.73090306782643,0.353715186013297,-340.5038360041424,"{""feat_median_hh_income"":-0.0007767282048377385,""feat_unemployment_rate"":7936.868594093124,""min_temp_celsius"":10.25363085251696,""overall_homeless"":-5.34019383120325e-05}"
5,feat_median_hh_income|feat_unemployment_rate|min_temp_celsius|overall_homeless|unsheltered_homeless,174.64303121037625,101.40763363788912,152.77831359057745,0.3533138860015207,-338.6113651120852,"{""feat_median_hh_income"":-0.0007578998211379488,""feat_unemployment_rate"":8089.98818799837,""min_temp_celsius"":10.25388547789803,""overall_homeless"":-0.0007554147761181464,""unsheltered_homeless"":0.0009868321183483955}"
4,feat_poverty_rate|feat_total_population|min_temp_celsius|unsheltered_homeless,174.77911737840319,101.06470732396745,152.78443320294795,0.35326207828733347,814.6086676418699,"{""feat_poverty_rate"":1617.824327924077,""feat_total_population"":-1.8139181611166908e-05,""min_temp_celsius"":10.297605794118079,""unsheltered_homeless"":-4.5766981308140136e-05}"
4,feat_poverty_rate|feat_total_population|min_temp_celsius|overall_homeless,174.75731697805003,101.70117329641828,153.25294899949284,0.34928953325932277,801.8150482363931,"{""feat_poverty_rate"":1619.735252899051,""feat_total_population"":-1.785103587606937e-05,""min_temp_celsius"":10.29441190191789,""overall_homeless"":-5.278446379770595e-05}"
4,feat_median_hh_income|feat_poverty_rate|feat_total_population|min_temp_celsius,174.78671779695782,101.04737787054455,153.34917795019987,0.3484721024066868,355.6285940554866,"{""feat_median_hh_income"":-0.0005953160874873228,""feat_poverty_rate"":1946.1164861689185,""feat_total_population"":-9.084016033445205e-06,""min_temp_celsius"":10.303290457374475}"
5,feat_poverty_rate|feat_total_population|min_temp_celsius|overall_homeless|unsheltered_homeless,174.5861652761548,101.98460540584232,153.35143143816865,0.3484529536758497,718.2016216827557,"{""feat_poverty_rate"":1619.041741147826,""feat_total_population"":-1.5958251099135058e-05,""min_temp_celsius"":10.293694704275262,""overall_homeless"":-0.000741996008332,""unsheltered_homeless"":0.0009688111856218315}"
3,feat_median_hh_income|feat_poverty_rate|min_temp_celsius,174.78965296057933,101.1551059108696,153.50880475015475,0.34711499773666066,-91.93025619957913,"{""feat_median_hh_income"":-0.0008742895252557192,""feat_poverty_rate"":1995.08107417019,""min_temp_celsius"":10.299636793456507}"
5,feat_median_hh_income|feat_poverty_rate|feat_total_population|min_temp_celsius|unsheltered_homeless,174.77275255844881,102.00590253708324,154.08948344747583,0.3421663114873912,346.7559018525171,"{""feat_median_hh_income"":-0.0005935406635030214,""feat_poverty_rate"":1948.2852882975449,""feat_total_population"":-8.881533075211853e-06,""min_temp_celsius"":10.298242503848426,""unsheltered_homeless"":-4.5704673865556246e-05}"
4,feat_median_hh_income|feat_poverty_rate|feat_unemployment_rate|min_temp_celsius,174.7832779136835,101.61625508468528,154.19352544382502,0.3412776663314716,-205.9102785020249,"{""feat_median_hh_income"":-0.0012423412974105386,""feat_poverty_rate"":1725.7038608815117,""feat_unemployment_rate"":2810.1670671348334,""min_temp_celsius"":10.294144577431577}"
4,feat_median_hh_income|feat_poverty_rate|min_temp_celsius|unsheltered_homeless,174.77555826287187,102.11477671744031,154.24987924415473,0.34079608592478017,-90.82179656421866,"{""feat_median_hh_income"":-0.0008662591540362449,""feat_poverty_rate"":1996.1633874846991,""min_temp_celsius"":10.29464753283401,""unsheltered_homeless"":-4.591400784028187e-05}"
5,feat_median_hh_income|feat_poverty_rate|feat_total_population|min_temp_celsius|overall_homeless,174.75102758713612,102.61195561767342,154.548027743572,0.33824528193351056,336.7921509745303,"{""feat_median_hh_income"":-0.0005899794860753166,""feat_poverty_rate"":1948.2096928914982,""feat_total_population"":-8.649445541123563e-06,""min_temp_celsius"":10.295051077010685,""overall_homeless"":-5.270046661177305e-05}"
6,feat_median_hh_income|feat_poverty_rate|feat_total_population|min_temp_celsius|overall_homeless|unsheltered_homeless,174.58053671149798,102.84144956729062,154.56218158775965,0.3381240665132542,278.63601762042856,"{""feat_median_hh_income"":-0.0005578825692356999,""feat_poverty_rate"":1929.647362299669,""feat_total_population"":-7.260845766176986e-06,""min_temp_celsius"":10.29430046509296,""overall_homeless"":-0.0007406105884631374,""unsheltered_homeless"":0.0009669753774165188}"
5,feat_median_hh_income|feat_poverty_rate|min_temp_celsius|overall_homeless|unsheltered_homeless,174.58241303762293,102.9210106434497,154.68993400147136,0.33702947543109985,-79.06769192628383,"{""feat_median_hh_income"":-0.0007806498279850388,""feat_poverty_rate"":1968.729130743581,""min_temp_celsius"":10.2913543424889,""overall_homeless"":-0.0007422234032283434,""unsheltered_homeless"":0.0009690096210357254}"
4,feat_median_hh_income|feat_poverty_rate|min_temp_celsius|overall_homeless,174.75368868198024,102.71560664633024,154.70556599624948,0.33689547737256054,-89.34627659654885,"{""feat_median_hh_income"":-0.000855537121263862,""feat_poverty_rate"":1994.830928940167,""min_temp_celsius"":10.291541992706714,""overall_homeless"":-5.289787079174848e-05}"
5,feat_median_hh_income|feat_poverty_rate|feat_unemployment_rate|min_temp_celsius|unsheltered_homeless,174.76910533521317,102.57245957598123,154.94738600175643,0.3348208621355324,-205.489186752295,"{""feat_median_hh_income"":-0.001236518263813485,""feat_poverty_rate"":1725.1574420165891,""feat_unemployment_rate"":2827.189182739042,""min_temp_celsius"":10.28910833395839,""unsheltered_homeless"":-4.604021819767667e-05}"
5,feat_median_hh_income|feat_poverty_rate|feat_unemployment_rate|min_temp_celsius|overall_homeless,174.74707461384202,103.17807258826713,155.4144507105797,0.3308046607769163,-205.42628975773565,"{""feat_median_hh_income"":-0.0012303353021626737,""feat_poverty_rate"":1720.4694921960565,""feat_unemployment_rate"":2862.1542423398278,""min_temp_celsius"":10.285921223780191,""overall_homeless"":-5.307397481602986e-05}"
6,feat_median_hh_income|feat_poverty_rate|feat_unemployment_rate|min_temp_celsius|overall_homeless|unsheltered_homeless,174.57424101252525,103.36433232201408,155.4299920062318,0.3306708163040061,-208.01503778884123,"{""feat_median_hh_income"":-0.0011967956787105089,""feat_poverty_rate"":1663.7154398898872,""feat_unemployment_rate"":3180.6256568616122,""min_temp_celsius"":10.285107259497396,""overall_homeless"":-0.0007456965738230913,""unsheltered_homeless"":0.0009736168812094981}"
3,feat_total_population|feat_unemployment_rate|min_temp_celsius,174.7171792487845,104.57357416453198,157.5831032627768,0.311998461522351,3584.470071268134,"{""feat_total_population"":-8.702130855147376e-05,""feat_unemployment_rate"":15013.562153977666,""min_temp_celsius"":10.304897812042396}"
4,feat_median_hh_income|feat_total_population|max_temp_celsius|min_temp_celsius,172.0833731060942,111.75657075111091,158.21551212277976,0.30646523717597196,919.5656782583611,"{""feat_median_hh_income"":0.0017296984110818756,""feat_total_population"":-2.229419463300133e-05,""max_temp_celsius"":7.588078057718721,""min_temp_celsius"":4.1184750940640384}"
3,feat_median_hh_income|max_temp_celsius|min_temp_celsius,172.10183445423937,111.7198800907277,158.25267569979627,0.30613938720958045,-171.76995063393898,"{""feat_median_hh_income"":0.001153711152784894,""max_temp_celsius"":7.580860339859119,""min_temp_celsius"":4.1131901749542585}"
4,feat_total_population|feat_unemployment_rate|min_temp_celsius|unsheltered_homeless,174.70361297044406,105.5650119509743,158.32425548506464,0.30551156052880557,3573.597908608488,"{""feat_total_population"":-8.678384001108645e-05,""feat_unemployment_rate"":15023.167122032006,""min_temp_celsius"":10.29985581551688,""unsheltered_homeless"":-4.5036978545281027e-05}"
3,feat_total_population|max_temp_celsius|min_temp_celsius,172.21319387199006,111.78071036195723,158.5072548390815,0.30390518146148504,-1605.7163532759362,"{""feat_total_population"":2.9928048671725682e-05,""max_temp_celsius"":7.527165986271993,""min_temp_celsius"":4.1368221636626235}"
5,feat_total_population|feat_unemployment_rate|min_temp_celsius|overall_homeless|unsheltered_homeless,174.50953447759107,106.11101546469641,158.6759394275877,0.30242281463847265,3486.7047221043845,"{""feat_total_population"":-8.48300374448571e-05,""feat_unemployment_rate"":15059.003155813993,""min_temp_celsius"":10.29602952507109,""overall_homeless"":-0.0007439994517286943,""unsheltered_homeless"":0.0009722801908711553}"
4,feat_total_population|feat_unemployment_rate|min_temp_celsius|overall_homeless,174.68198814291154,106.18657472746021,158.78323970567826,0.3014790605449238,3561.0898494865487,"{""feat_total_population"":-8.650671007179963e-05,""feat_unemployment_rate"":15031.339121654124,""min_temp_celsius"":10.296619819599721,""overall_homeless"":-5.2318723203243097e-05}"
2,max_temp_celsius|min_temp_celsius,172.36425771011253,112.06771831669784,158.8869831204625,0.30056598405931856,-77.53707145762613,"{""max_temp_celsius"":7.44743169214934,""min_temp_celsius"":4.206356485691879}"
5,feat_median_hh_income|feat_total_population|max_temp_celsius|min_temp_celsius|unsheltered_homeless,172.06134983250078,113.26567390644779,159.33016893199428,0.29665865898209676,909.2848838628754,"{""feat_median_hh_income"":0.0017352000454528447,""feat_total_population"":-2.2060847552147286e-05,""max_temp_celsius"":7.600109201831592,""min_temp_celsius"":4.102383951653196,""unsheltered_homeless"":-5.695812240969378e-05}"
4,feat_median_hh_income|max_temp_celsius|min_temp_celsius|unsheltered_homeless,172.07942741711497,113.25544070519786,159.37962727483912,0.29622193696688714,-170.61812678659592,"{""feat_median_hh_income"":0.001165341593754173,""max_temp_celsius"":7.593072143457569,""min_temp_celsius"":4.097015120791112,""unsheltered_homeless"":-5.745264870793166e-05}"
4,feat_total_population|max_temp_celsius|min_temp_celsius|unsheltered_homeless,172.1920063547409,113.2859264916576,159.6099661519614,0.29418623651824183,-1623.684710034473,"{""feat_total_population"":3.0319982453847726e-05,""max_temp_celsius"":7.5387806548262235,""min_temp_celsius"":4.121091051299177,""unsheltered_homeless"":-5.588639552024709e-05}"
3,feat_unemployment_rate|max_temp_celsius|min_temp_celsius,172.03553210333013,112.4734741843607,159.6787179836521,0.2935780484269537,-434.869231490575,"{""feat_unemployment_rate"":5595.847040251553,""max_temp_celsius"":7.5908659510610565,""min_temp_celsius"":4.104690913194041}"
6,feat_median_hh_income|feat_total_population|max_temp_celsius|min_temp_celsius|overall_homeless|unsheltered_homeless,171.8364698955894,114.02663987430977,159.8296596069583,0.2922418794682494,829.8512026482415,"{""feat_median_hh_income"":0.0017542055002716312,""feat_total_population"":-2.023505168198975e-05,""max_temp_celsius"":7.637175663290664,""min_temp_celsius"":4.068392918243708,""overall_homeless"":-0.0007948872458647842,""unsheltered_homeless"":0.0010298756306158319}"
5,feat_median_hh_income|max_temp_celsius|min_temp_celsius|overall_homeless|unsheltered_homeless,171.85169067816759,113.99480789299916,159.86914742250508,0.29189211616893807,-160.61639669970762,"{""feat_median_hh_income"":0.001231913417855058,""max_temp_celsius"":7.63095078939988,""min_temp_celsius"":4.063263673849082,""overall_homeless"":-0.0007997387326392389,""unsheltered_homeless"":0.0010360556247974663}"
3,max_temp_celsius|min_temp_celsius|unsheltered_homeless,172.34688060712293,113.42089593885369,159.88853403964762,0.2917203675981065,-75.68585007240341,"{""max_temp_celsius"":7.457002985446857,""min_temp_celsius"":4.192936908764021,""unsheltered_homeless"":-5.060367606331516e-05}"
5,feat_median_hh_income|feat_total_population|max_temp_celsius|min_temp_celsius|overall_homeless,172.03290828941505,114.06963411369043,159.91571486041443,0.29147953409205507,898.0025221101174,"{""feat_median_hh_income"":0.0017393988347566447,""feat_total_population"":-2.1802978997701265e-05,""max_temp_celsius"":7.608939537474649,""min_temp_celsius"":4.091793021629026,""overall_homeless"":-6.219160286966748e-05}"
4,feat_median_hh_income|max_temp_celsius|min_temp_celsius|overall_homeless,172.05056715316456,114.06752450624143,159.96910665420214,0.29100634115108726,-169.26776429062514,"{""feat_median_hh_income"":0.0011762790112057233,""max_temp_celsius"":7.602046553784863,""min_temp_celsius"":4.086415131328278,""overall_homeless"":-6.268185641857156e-05}"
5,feat_total_population|max_temp_celsius|min_temp_celsius|overall_homeless|unsheltered_homeless,171.97016840159438,113.96667838257324,160.08200997966458,0.29000519797262425,-1730.1715515210192,"{""feat_total_population"":3.2704047863784216e-05,""max_temp_celsius"":7.574941024148115,""min_temp_celsius"":4.087522483688852,""overall_homeless"":-0.0007897684948270998,""unsheltered_homeless"":0.0010239602524439496}"
4,feat_total_population|max_temp_celsius|min_temp_celsius|overall_homeless,172.16421654822065,114.09031695380419,160.19447510147808,0.2890072382272376,-1640.9231635211152,"{""feat_total_population"":3.070075447009308e-05,""max_temp_celsius"":7.547388029280214,""min_temp_celsius"":4.110628763394387,""overall_homeless"":-6.128893364112462e-05}"
4,max_temp_celsius|min_temp_celsius|overall_homeless|unsheltered_homeless,172.14979892127366,114.10116203192685,160.35862111559516,0.28754942989071086,-61.352320272796845,"{""max_temp_celsius"":7.484978453372036,""min_temp_celsius"":4.16666542334256,""overall_homeless"":-0.0007431554497986016,""unsheltered_homeless"":0.0009659000454631216}"
3,max_temp_celsius|min_temp_celsius|overall_homeless,172.32289689603715,114.17612230741436,160.44391305809785,0.28679134837438813,-73.6347374310671,"{""max_temp_celsius"":7.464113500467914,""min_temp_celsius"":4.183948535648611,""overall_homeless"":-5.6289582942880236e-05}"
3,feat_poverty_rate|max_temp_celsius|min_temp_celsius,171.95985723256067,112.78756360942128,160.58715749807106,0.2855172734953195,-266.2718521268183,"{""feat_poverty_rate"":1433.0746941759564,""max_temp_celsius"":7.620294447212219,""min_temp_celsius"":4.109004576768707}"
4,feat_median_hh_income|feat_unemployment_rate|max_temp_celsius|min_temp_celsius,172.02783335962584,113.16064497615392,160.83427407837053,0.28331664451274063,-542.3862909049817,"{""feat_median_hh_income"":-0.0005986851882404142,""feat_unemployment_rate"":8045.340541849119,""max_temp_celsius"":7.5844130729994905,""min_temp_celsius"":4.1085343922031665}"
4,feat_unemployment_rate|max_temp_celsius|min_temp_celsius|unsheltered_homeless,172.01256555564527,114.02550060489334,160.85770483649173,0.283107812687173,-435.95443337073505,"{""feat_unemployment_rate"":5646.156739514719,""max_temp_celsius"":7.603154752362767,""min_temp_celsius"":4.088355219939538,""unsheltered_homeless"":-5.815331775908352e-05}"
4,feat_poverty_rate|feat_unemployment_rate|max_temp_celsius|min_temp_celsius,171.9575062606036,112.94975456659562,160.87080493803697,0.28299104186948476,-220.57215279704357,"{""feat_poverty_rate"":1708.8282517696096,""feat_unemployment_rate"":-1284.3798433546049,""max_temp_celsius"":7.620635288191307,""min_temp_celsius"":4.113606696733302}"
4,feat_median_hh_income|feat_total_population|feat_unemployment_rate|min_temp_celsius,174.70278013627438,107.3191453403123,161.29889323111095,0.2791699440693737,3452.1838189953705,"{""feat_median_hh_income"":-0.0008250779688043027,""feat_total_population"":-8.739301192337274e-05,""feat_unemployment_rate"":18434.55761968078,""min_temp_celsius"":10.30315546580678}"
5,feat_unemployment_rate|max_temp_celsius|min_temp_celsius|overall_homeless|unsheltered_homeless,171.78060557185984,114.73955032333109,161.3669741370541,0.2785613209229446,-439.22626922132815,"{""feat_unemployment_rate"":5941.368411869517,""max_temp_celsius"":7.641175266931938,""min_temp_celsius"":4.05435859010146,""overall_homeless"":-0.0008070017351516738,""unsheltered_homeless"":0.0010452859652837873}"
4,feat_unemployment_rate|max_temp_celsius|min_temp_celsius|overall_homeless,171.98310191860475,114.8361923907234,161.47270378095692,0.27761562005680385,-436.7432557040016,"{""feat_unemployment_rate"":5693.998073999357,""max_temp_celsius"":7.612163559698668,""min_temp_celsius"":4.077678957167026,""overall_homeless"":-6.337551995034615e-05}"
4,feat_poverty_rate|max_temp_celsius|min_temp_celsius|unsheltered_homeless,171.9366014098356,114.31205345983595,161.76711645374337,0.2749789762194822,-265.58549649854865,"{""feat_poverty_rate"":1444.1135076744026,""max_temp_celsius"":7.632691162289743,""min_temp_celsius"":4.092740592769785,""unsheltered_homeless"":-5.850185513038652e-05}"
5,feat_median_hh_income|feat_unemployment_rate|max_temp_celsius|min_temp_celsius|unsheltered_homeless,172.00505661937135,114.65949120417659,162.00240643218248,0.2728683588535973,-542.1290713326761,"{""feat_median_hh_income"":-0.0005912352053959591,""feat_unemployment_rate"":8064.96085195753,""max_temp_celsius"":7.596731337092087,""min_temp_celsius"":4.092218448512785,""unsheltered_homeless"":-5.791274889682784e-05}"
5,feat_median_hh_income|feat_total_population|feat_unemployment_rate|min_temp_celsius|unsheltered_homeless,174.68940888458673,108.26641808640116,162.00576579061513,0.2728382022504877,3442.2909640280627,"{""feat_median_hh_income"":-0.0008194602146204056,""feat_total_population"":-8.715472938106138e-05,""feat_unemployment_rate"":18420.80042117535,""min_temp_celsius"":10.298161785111821,""unsheltered_homeless"":-4.4711368921514146e-05}"
5,feat_poverty_rate|feat_unemployment_rate|max_temp_celsius|min_temp_celsius|unsheltered_homeless,171.934413422051,114.44332384041071,162.03289237478512,0.27259466687941014,-221.50088906508662,"{""feat_poverty_rate"":1710.0977237072746,""feat_unemployment_rate"":-1239.0546679116542,""max_temp_celsius"":7.632977160292171,""min_temp_celsius"":4.097236477371073,""unsheltered_homeless"":-5.8299806101556896e-05}"
4,feat_poverty_rate|feat_total_population|max_temp_celsius|min_temp_celsius,171.93578339735845,113.76662708519231,162.0961390893678,0.27202669607255836,629.6103061763745,"{""feat_poverty_rate"":1851.6655029533808,""feat_total_population"":-1.862469985644169e-05,""max_temp_celsius"":7.621166497241909,""min_temp_celsius"":4.123841097101345}"
6,feat_median_hh_income|feat_total_population|feat_unemployment_rate|min_temp_celsius|overall_homeless|unsheltered_homeless,174.49614534970112,108.65538155479425,162.18082214084257,0.27126587469732033,3359.470100101898,"{""feat_median_hh_income"":-0.0007951892708409912,""feat_total_population"":-8.519406203258744e-05,""feat_unemployment_rate"":18355.929029532846,""min_temp_celsius"":10.294393738396982,""overall_homeless"":-0.000742430354292116,""unsheltered_homeless"":0.0009704506278840763}"
4,feat_poverty_rate|max_temp_celsius|min_temp_celsius|overall_homeless,171.90725452965265,115.10781361485081,162.38583646347442,0.26942231069664735,-264.60635575438096,"{""feat_poverty_rate"":1453.8313644019306,""max_temp_celsius"":7.64160373239137,""min_temp_celsius"":4.082333865110728,""overall_homeless"":-6.345570759492858e-05}"
5,feat_poverty_rate|max_temp_celsius|min_temp_celsius|overall_homeless|unsheltered_homeless,171.70812537762134,115.12265537129696,162.41936995483522,0.26912054361238635,-257.42044481420714,"{""feat_poverty_rate"":1499.392632601901,""max_temp_celsius"":7.669540034280359,""min_temp_celsius"":4.060616300742151,""overall_homeless"":-0.0008002226714404175,""unsheltered_homeless"":0.0010357572836895102}"
5,feat_median_hh_income|feat_total_population|feat_unemployment_rate|min_temp_celsius|overall_homeless,174.6679562575803,108.84438485594431,162.43435297201316,0.2689856916602812,3430.632420300794,"{""feat_median_hh_income"":-0.0008144352590210849,""feat_total_population"":-8.687631412420614e-05,""feat_unemployment_rate"":18408.113938824587,""min_temp_celsius"":10.294943304935988,""overall_homeless"":-5.2044700339468315e-05}"
